ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-02-13,171.8005957100471,59.539792814768525,411.9852461199126,171.8005957100471,171.8005957100471,58.8647308770693,58.8647308770693,58.8647308770693,72.8535129336,72.8535129336,72.8535129336,-11.49138000949772,-11.49138000949772,-11.49138000949772,-2.497402047032985,-2.497402047032985,-2.497402047032985,0.0,0.0,0.0,230.6653265871164
2015-02-14,171.8100579340482,64.32102423113139,405.22261222134506,171.8100579340482,171.8100579340482,71.4286931536823,71.4286931536823,71.4286931536823,72.8535129336,72.8535129336,72.8535129336,1.5239254187420108,1.5239254187420108,1.5239254187420108,-2.948745198659717,-2.948745198659717,-2.948745198659717,0.0,0.0,0.0,243.2387510877305
2015-02-15,171.8195201580493,57.489208432594616,410.98297126391486,171.8195201580493,171.8195201580493,63.33865851187809,63.33865851187809,63.33865851187809,72.8535129336,72.8535129336,72.8535129336,-5.913313553226555,-5.913313553226555,-5.913313553226555,-3.6015408684953494,-3.6015408684953494,-3.6015408684953494,0.0,0.0,0.0,235.1581786699274
2015-02-16,171.82898238205038,49.06888517405285,434.28613509962184,171.82898238205038,171.82898238205038,75.5598976118139,75.5598976118139,75.5598976118139,72.8535129336,72.8535129336,72.8535129336,7.151093180928148,7.151093180928148,7.151093180928148,-4.444708502714251,-4.444708502714251,-4.444708502714251,0.0,0.0,0.0,247.3888799938643
2015-02-17,171.8384446060515,55.01429086716017,409.2300975250958,171.8384446060515,171.8384446060515,67.79676606867015,67.79676606867015,67.79676606867015,72.8535129336,72.8535129336,72.8535129336,0.40414190652155585,0.40414190652155585,0.40414190652155585,-5.46088877145141,-5.46088877145141,-5.46088877145141,0.0,0.0,0.0,239.63521067472163
2015-02-18,171.84790683005258,55.11133989516408,436.7132405088463,171.84790683005258,171.84790683005258,69.7313415259717,69.7313415259717,69.7313415259717,72.8535129336,72.8535129336,72.8535129336,3.5046669895318683,3.5046669895318683,3.5046669895318683,-6.626838397160161,-6.626838397160161,-6.626838397160161,0.0,0.0,0.0,241.57924835602427
2015-02-19,171.8573690540537,62.317683619290065,434.021954213564,171.8573690540537,171.8573690540537,69.7603744051141,69.7603744051141,69.7603744051141,72.8535129336,72.8535129336,72.8535129336,4.820866066982392,4.820866066982392,4.820866066982392,-7.914004595468282,-7.914004595468282,-7.914004595468282,0.0,0.0,0.0,241.6177434591678
2015-02-20,171.86683127805478,40.44397593707048,412.0194105655124,171.86683127805478,171.86683127805478,52.07286934936787,52.07286934936787,52.07286934936787,72.8535129336,72.8535129336,72.8535129336,-11.491380009480961,-11.491380009480961,-11.491380009480961,-9.289263574751166,-9.289263574751166,-9.289263574751166,0.0,0.0,0.0,223.93970062742264
2015-02-21,171.87629350205586,53.82943713825992,411.95724485114573,171.87629350205586,171.87629350205586,63.661635817275396,63.661635817275396,63.661635817275396,72.8535129336,72.8535129336,72.8535129336,1.5239254187467421,1.5239254187467421,1.5239254187467421,-10.71580253507135,-10.71580253507135,-10.71580253507135,0.0,0.0,0.0,235.53792931933125
2015-02-22,171.88575572605697,54.67836811026169,403.72724569845343,171.88575572605697,171.88575572605697,54.78607918841893,54.78607918841893,54.78607918841893,72.8535129336,72.8535129336,72.8535129336,-5.913313553236207,-5.913313553236207,-5.913313553236207,-12.15412019194486,-12.15412019194486,-12.15412019194486,0.0,0.0,0.0,226.6718349144759
2015-02-23,171.89521795005805,57.16913933255985,423.18035428419694,171.89521795005805,171.89521795005805,66.44148895390553,66.44148895390553,66.44148895390553,72.8535129336,72.8535129336,72.8535129336,7.151093180955416,7.151093180955416,7.151093180955416,-13.56311716064988,-13.56311716064988,-13.56311716064988,0.0,0.0,0.0,238.3367069039636
2015-02-24,171.90468017405917,54.262282199325924,409.0860265317088,171.90468017405917,171.90468017405917,58.35641015338852,58.35641015338852,58.35641015338852,72.8535129336,72.8535129336,72.8535129336,0.4041419065303305,0.4041419065303305,0.4041419065303305,-14.901244686741808,-14.901244686741808,-14.901244686741808,0.0,0.0,0.0,230.26109032744768
2015-02-25,171.91414239806025,62.32210972465704,409.1781833270543,171.91414239806025,171.91414239806025,60.230501636083495,60.230501636083495,60.230501636083495,72.8535129336,72.8535129336,72.8535129336,3.5046669895703024,3.5046669895703024,3.5046669895703024,-16.12767828708681,-16.12767828708681,-16.12767828708681,0.0,0.0,0.0,232.14464403414374
2015-02-26,171.92360462206133,64.99655374686719,420.06899568475154,171.92360462206133,171.92360462206133,60.47089706562124,60.47089706562124,60.47089706562124,72.8535129336,72.8535129336,72.8535129336,4.8208660669451655,4.8208660669451655,4.8208660669451655,-17.20348193492393,-17.20348193492393,-17.20348193492393,0.0,0.0,0.0,232.39450168768258
2015-02-27,171.93306684606245,34.32829120966172,397.0344070376367,171.93306684606245,171.93306684606245,43.26940440983033,43.26940440983033,43.26940440983033,72.8535129336,72.8535129336,72.8535129336,-11.49138000949021,-11.49138000949021,-11.49138000949021,-18.092728514279457,-18.092728514279457,-18.092728514279457,0.0,0.0,0.0,215.20247125589276
2015-02-28,171.94252907006353,56.72134389088325,407.6022778872362,171.94252907006353,171.94252907006353,55.61389496685487,55.61389496685487,55.61389496685487,72.8535129336,72.8535129336,72.8535129336,1.5239254187514744,1.5239254187514744,1.5239254187514744,-18.7635433854966,-18.7635433854966,-18.7635433854966,0.0,0.0,0.0,227.5564240369184
2015-03-01,171.95199129406464,39.18276041662301,393.509299481642,171.95199129406464,171.95199129406464,47.75115936502786,47.75115936502786,47.75115936502786,72.8535129336,72.8535129336,72.8535129336,-5.913313553221429,-5.913313553221429,-5.913313553221429,-19.189040015350713,-19.189040015350713,-19.189040015350713,0.0,0.0,0.0,219.7031506590925
2015-03-02,171.96145351806572,47.53725497350981,422.01968417673766,171.96145351806572,171.96145351806572,60.65648644120738,60.65648644120738,60.65648644120738,72.8535129336,72.8535129336,72.8535129336,7.151093180912103,7.151093180912103,7.151093180912103,-19.34811967330473,-19.34811967330473,-19.34811967330473,0.0,0.0,0.0,232.6179399592731
2015-03-03,171.97091574206684,45.10880072064472,403.5930195022456,171.97091574206684,171.97091574206684,54.031543747415924,54.031543747415924,54.031543747415924,72.8535129336,72.8535129336,72.8535129336,0.4041419064950538,0.4041419064950538,0.4041419064950538,-19.226111092679126,-19.226111092679126,-19.226111092679126,0.0,0.0,0.0,226.00245948948276
2015-03-04,171.98037796606792,51.13314089574066,415.7128762820575,171.98037796606792,171.98037796606792,57.542949294599204,57.542949294599204,57.542949294599204,72.8535129336,72.8535129336,72.8535129336,3.504666989559382,3.504666989559382,3.504666989559382,-18.815230628560176,-18.815230628560176,-18.815230628560176,0.0,0.0,0.0,229.52332726066712
2015-03-05,171.989840190069,43.78583730566752,417.0477883937002,171.989840190069,171.989840190069,59.55953032286162,59.55953032286162,59.55953032286162,72.8535129336,72.8535129336,72.8535129336,4.820866066907939,4.820866066907939,4.820866066907939,-18.11484867764633,-18.11484867764633,-18.11484867764633,0.0,0.0,0.0,231.54937051293064
2015-03-06,171.99930241407012,21.80876359105426,387.385752371235,171.99930241407012,171.99930241407012,44.23057911955814,44.23057911955814,44.23057911955814,72.8535129336,72.8535129336,72.8535129336,-11.491380009473453,-11.491380009473453,-11.491380009473453,-17.13155380456841,-17.13155380456841,-17.13155380456841,0.0,0.0,0.0,216.22988153362826
2015-03-07,172.0087646380712,46.09575231907596,408.29499972716434,172.0087646380712,172.0087646380712,58.498426375840516,58.498426375840516,58.498426375840516,72.8535129336,72.8535129336,72.8535129336,1.5239254187364664,1.5239254187364664,1.5239254187364664,-15.879011976495947,-15.879011976495947,-15.879011976495947,0.0,0.0,0.0,230.50719101391172
2015-03-08,172.0182268620723,46.71533022572346,391.0979122262678,172.0182268620723,172.0182268620723,52.56257501475822,52.56257501475822,52.56257501475822,72.8535129336,72.8535129336,72.8535129336,-5.91331355323108,-5.91331355323108,-5.91331355323108,-14.3776243656107,-14.3776243656107,-14.3776243656107,0.0,0.0,0.0,224.58080187683052
2015-03-09,172.0276890860734,59.63765222417959,411.47615152590527,172.0276890860734,172.0276890860734,67.35061295780056,67.35061295780056,67.35061295780056,72.8535129336,72.8535129336,72.8535129336,7.151093180939371,7.151093180939371,7.151093180939371,-12.65399315673881,-12.65399315673881,-12.65399315673881,0.0,0.0,0.0,239.37830204387396
2015-03-10,172.0371513100745,59.898218459920145,421.3171560642822,172.0371513100745,172.0371513100745,62.517444324919964,62.517444324919964,62.517444324919964,72.8535129336,72.8535129336,72.8535129336,0.40414190650689075,0.40414190650689075,0.40414190650689075,-10.740210515186929,-10.740210515186929,-10.740210515186929,0.0,0.0,0.0,234.55459563499448
2015-03-11,172.0466135340756,66.13899847811373,428.3863736795984,172.0466135340756,172.0466135340756,67.68518876692984,67.68518876692984,67.68518876692984,72.8535129336,72.8535129336,72.8535129336,3.5046669895978173,3.5046669895978173,3.5046669895978173,-8.672991156267981,-8.672991156267981,-8.672991156267981,0.0,0.0,0.0,239.73180230100542
2015-03-12,172.05607575807667,65.09125414840233,430.7553120833878,172.05607575807667,172.05607575807667,71.1817053484411,71.1817053484411,71.1817053484411,72.8535129336,72.8535129336,72.8535129336,4.820866066967918,4.820866066967918,4.820866066967918,-6.4926736521268165,-6.4926736521268165,-6.4926736521268165,0.0,0.0,0.0,243.2377811065178
2015-03-13,172.06553798207779,49.07958334926513,418.8890699332064,172.06553798207779,172.06553798207779,57.12001335255623,57.12001335255623,57.12001335255623,72.8535129336,72.8535129336,72.8535129336,-11.491380009499544,-11.491380009499544,-11.491380009499544,-4.242119571544231,-4.242119571544231,-4.242119571544231,0.0,0.0,0.0,229.185551334634
2015-03-14,172.07500020607887,67.45205684028963,428.57447201790194,172.07500020607887,172.07500020607887,72.4118957006829,72.4118957006829,72.4118957006829,72.8535129336,72.8535129336,72.8535129336,1.5239254187411977,1.5239254187411977,1.5239254187411977,-1.9655426516582875,-1.9655426516582875,-1.9655426516582875,0.0,0.0,0.0,244.4868959067618
2015-03-15,172.08446243007998,53.16570084262697,416.3456476078753,172.08446243007998,172.08446243007998,67.23289702846463,67.23289702846463,67.23289702846463,72.8535129336,72.8535129336,72.8535129336,-5.913313553223804,-5.913313553223804,-5.913313553223804,0.2926976480884268,0.2926976480884268,0.2926976480884268,0.0,0.0,0.0,239.31735945854462
2015-03-16,172.09392465408106,64.77120727735647,429.71662384069424,172.09392465408106,172.09392465408106,82.49390884346347,82.49390884346347,82.49390884346347,72.8535129336,72.8535129336,72.8535129336,7.151093180966639,7.151093180966639,7.151093180966639,2.4893027288968317,2.4893027288968317,2.4893027288968317,0.0,0.0,0.0,254.58783349754452
2015-03-17,172.10338687808215,60.85273378534075,434.3724001546447,172.10338687808215,172.10338687808215,77.84086085973081,77.84086085973081,77.84086085973081,72.8535129336,72.8535129336,72.8535129336,0.40414190651260173,0.40414190651260173,0.40414190651260173,4.583206019618215,4.583206019618215,4.583206019618215,0.0,0.0,0.0,249.94424773781296
2015-03-18,172.11284910208326,66.27203156523484,451.2491441027894,172.11284910208326,172.11284910208326,82.89485409067366,82.89485409067366,82.89485409067366,72.8535129336,72.8535129336,72.8535129336,3.5046669895860294,3.5046669895860294,3.5046669895860294,6.5366741674876305,6.5366741674876305,6.5366741674876305,0.0,0.0,0.0,255.00770319275694
2015-03-19,172.12231132608434,70.49839975109441,437.2172016213197,172.12231132608434,172.12231132608434,85.99068472451891,85.99068472451891,85.99068472451891,72.8535129336,72.8535129336,72.8535129336,4.820866066930692,4.820866066930692,4.820866066930692,8.316305723988217,8.316305723988217,8.316305723988217,0.0,0.0,0.0,258.1129960506033
2015-03-20,172.13177355008546,56.99659635174577,419.6427148317063,172.13177355008546,172.13177355008546,71.25603073535369,71.25603073535369,71.25603073535369,72.8535129336,72.8535129336,72.8535129336,-11.491380009482784,-11.491380009482784,-11.491380009482784,9.893897811236469,9.893897811236469,9.893897811236469,0.0,0.0,0.0,243.38780428543913
2015-03-21,172.14123577408654,78.85557599916953,441.55210661050654,172.14123577408654,172.14123577408654,85.6245935162872,85.6245935162872,85.6245935162872,72.8535129336,72.8535129336,72.8535129336,1.5239254187459288,1.5239254187459288,1.5239254187459288,11.247155163941278,11.247155163941278,11.247155163941278,0.0,0.0,0.0,257.76582929037374
2015-03-22,172.15069799808765,70.66645437258838,433.19600212340964,172.15069799808765,172.15069799808765,79.30042001368473,79.30042001368473,79.30042001368473,72.8535129336,72.8535129336,72.8535129336,-5.913313553233455,-5.913313553233455,-5.913313553233455,12.360220633318189,12.360220633318189,12.360220633318189,0.0,0.0,0.0,251.4511180117724
2015-03-23,172.16016022208873,88.08715974338382,443.2105419260742,172.16016022208873,172.16016022208873,93.22861768950703,93.22861768950703,93.22861768950703,72.8535129336,72.8535129336,72.8535129336,7.1510931809233265,7.1510931809233265,7.1510931809233265,13.224011574983702,13.224011574983702,13.224011574983702,0.0,0.0,0.0,265.38877791159575
2015-03-24,172.16962244608982,82.76718213499265,441.75652971865077,172.16962244608982,172.16962244608982,87.0940072048364,87.0940072048364,87.0940072048364,72.8535129336,72.8535129336,72.8535129336,0.4041419065715536,0.4041419065715536,0.4041419065715536,13.836352364664844,13.836352364664844,13.836352364664844,0.0,0.0,0.0,259.2636296509262
